"User_ID","R","F"
"121117","1","1"
"121189","1","1"
"121337","1","1"
"121563","1","1"
"12163","1","1"
"121837","1","1"
"122276","1","1"
"122557","1","1"
"122574","1","1"
"122642","1","1"
"12268","1","1"
"122901","1","1"
"122985","1","1"
"123064","1","1"
"123118","1","1"
"123314","1","1"
"123565","1","1"
"123757","1","1"
"123898","1","1"
"123924","1","1"
"12394","1","1"
"123949","1","1"
"124052","1","1"
"124125","1","1"
"124129","1","1"
"124361","1","1"
"124437","1","1"
"124602","1","1"
"124610","1","1"
"124678","1","1"
"124759","1","1"
"124821","1","1"
"124922","1","1"
"125053","1","1"
"125153","1","1"
"125421","1","1"
"125490","1","1"
"125935","1","1"
"125956","1","1"
"126013","1","1"
"126793","1","1"
"126971","1","1"
"126999","1","1"
"127542","1","1"
"127672","1","1"
"127830","1","1"
"12795","1","1"
"128079","1","1"
"128099","1","1"
"128259","1","1"
"128360","1","1"
"128541","1","1"
"1249","2","26"
"128000","2","16"
"114467","2","14"
"116028","2","14"
"1007912","2","14"
"1000085","2","12"
"1002763","2","12"
"1007786","2","12"
"108259","2","12"
"1008230","2","11"
"101526","2","11"
"122413","2","11"
"123962","2","11"
"127015","2","11"
"1002228","2","10"
"1017105","2","10"
"1007181","2","9"
"108354","2","9"
"113372","2","9"
"114926","2","9"
"118982","2","9"
"112934","2","8"
"116941","2","8"
"118940","2","8"
"122393","2","8"
"126075","2","8"
"1000636","2","8"
"1006887","2","8"
"1009410","2","8"
"101188","2","8"
"1015099","2","8"
"1017030","2","8"
"1017822","2","8"
"10365","2","8"
"106603","2","8"
"108755","2","8"
"1001419","2","7"
"1001566","2","7"
"1002387","2","7"
"1006471","2","7"
"1010978","2","7"
"1016304","2","7"
"10170","2","7"
"104570","2","7"
"104733","2","7"
"106663","2","7"
"109684","2","7"
"110020","2","7"
"111095","2","7"
"117455","2","7"
"121575","2","7"
"122853","2","7"
"123194","2","7"
"124273","2","7"
"126979","2","7"
"127507","2","7"
"128073","2","7"
"112877","2","6"
"113512","2","6"
"113696","2","6"
"11393","2","6"
"11417","2","6"
"116241","2","6"
"117080","2","6"
"117090","2","6"
"119319","2","6"
"120271","2","6"
"121196","2","6"
"122272","2","6"
"122693","2","6"
"124973","2","6"
"125518","2","6"
"128480","2","6"
"1000505","2","6"
"1001241","2","6"
"1003191","2","6"
"1003837","2","6"
"1004572","2","6"
"1004603","2","6"
"1007747","2","6"
"1009013","2","6"
"1009417","2","6"
"101023","2","6"
"1010399","2","6"
"1010899","2","6"
"1012661","2","6"
"1012881","2","6"
"1013933","2","6"
"1014035","2","6"
"1014265","2","6"
"1014427","2","6"
"1014557","2","6"
"102385","2","6"
"10363","2","6"
"107565","2","6"
"10926","2","6"
"110311","2","6"
"112084","2","6"
"1000037","2","5"
"1000792","2","5"
"1001099","2","5"
"1001875","2","5"
"100191","2","5"
"1002388","2","5"
"1002587","2","5"
"1002927","2","5"
"1002928","2","5"
"1003065","2","5"
"1003724","2","5"
"1004327","2","5"
"1005498","2","5"
"1005564","2","5"
"1005985","2","5"
"1006003","2","5"
"1006252","2","5"
"1006312","2","5"
"1006322","2","5"
"1006851","2","5"
"1007255","2","5"
"1008062","2","5"
"100812","2","5"
"1008891","2","5"
"1012645","2","5"
"1013004","2","5"
"1013525","2","5"
"101528","2","5"
"1015772","2","5"
"103071","2","5"
"103197","2","5"
"103904","2","5"
"104010","2","5"
"104930","2","5"
"105204","2","5"
"105422","2","5"
"106235","2","5"
"106392","2","5"
"106531","2","5"
"107126","2","5"
"112057","2","5"
"112988","2","5"
"113701","2","5"
"114962","2","5"
"115179","2","5"
"115648","2","5"
"116333","2","5"
"117053","2","5"
"117530","2","5"
"117606","2","5"
"11783","2","5"
"118918","2","5"
"119297","2","5"
"120493","2","5"
"121021","2","5"
"121471","2","5"
"121938","2","5"
"122277","2","5"
"122558","2","5"
"123348","2","5"
"123608","2","5"
"124905","2","5"
"125112","2","5"
"125815","2","5"
"126357","2","5"
"126686","2","5"
"12806","2","5"
"128469","2","5"
"113253","2","4"
"114069","2","4"
"115087","2","4"
"115374","2","4"
"11619","2","4"
"116867","2","4"
"11708","2","4"
"117570","2","4"
"118614","2","4"
"119259","2","4"
"119516","2","4"
"120374","2","4"
"120710","2","4"
"121584","2","4"
"121801","2","4"
"121986","2","4"
"122170","2","4"
"122403","2","4"
"122471","2","4"
"123057","2","4"
"125281","2","4"
"125348","2","4"
"125447","2","4"
"125746","2","4"
"127706","2","4"
"1000659","2","4"
"1000872","2","4"
"1000878","2","4"
"1000937","2","4"
"1001860","2","4"
"1002226","2","4"
"1002685","2","4"
"1004504","2","4"
"1004560","2","4"
"1005713","2","4"
"1005760","2","4"
"1005874","2","4"
"1006097","2","4"
"1007020","2","4"
"1007155","2","4"
"1007839","2","4"
"1008131","2","4"
"1008681","2","4"
"1008779","2","4"
"1009285","2","4"
"1009666","2","4"
"1010093","2","4"
"1010896","2","4"
"1011219","2","4"
"101306","2","4"
"1013089","2","4"
"1013317","2","4"
"1013364","2","4"
"1015112","2","4"
"1017915","2","4"
"101808","2","4"
"10295","2","4"
"104216","2","4"
"104420","2","4"
"104430","2","4"
"104626","2","4"
"105342","2","4"
"105516","2","4"
"106920","2","4"
"106928","2","4"
"10871","2","4"
"109135","2","4"
"109343","2","4"
"109919","2","4"
"110652","2","4"
"110653","2","4"
"110710","2","4"
"111467","2","4"
"11159","2","4"
"11194","2","4"
"112503","2","4"
"1000694","2","3"
"1000715","2","3"
"1001151","2","3"
"1001347","2","3"
"1001920","2","3"
"1002118","2","3"
"10027","2","3"
"1003076","2","3"
"1003319","2","3"
"100340","2","3"
"1003610","2","3"
"1003740","2","3"
"1003871","2","3"
"1004259","2","3"
"1004651","2","3"
"1005055","2","3"
"1005281","2","3"
"1005551","2","3"
"1005707","2","3"
"1006601","2","3"
"1007076","2","3"
"1007123","2","3"
"1007391","2","3"
"1007484","2","3"
"100757","2","3"
"1007857","2","3"
"1007934","2","3"
"1007993","2","3"
"1008820","2","3"
"1009005","2","3"
"1009512","2","3"
"1009718","2","3"
"1009880","2","3"
"1010032","2","3"
"1010362","2","3"
"1010596","2","3"
"1010704","2","3"
"1011171","2","3"
"1011172","2","3"
"1011867","2","3"
"1012925","2","3"
"1013691","2","3"
"1014313","2","3"
"1015237","2","3"
"1015551","2","3"
"1015573","2","3"
"1015702","2","3"
"1016700","2","3"
"1016939","2","3"
"1017035","2","3"
"1017085","2","3"
"1017633","2","3"
"10179","2","3"
"101838","2","3"
"101929","2","3"
"102069","2","3"
"102487","2","3"
"102867","2","3"
"102903","2","3"
"103178","2","3"
"103775","2","3"
"104066","2","3"
"104391","2","3"
"104695","2","3"
"104933","2","3"
"105171","2","3"
"105530","2","3"
"105536","2","3"
"105796","2","3"
"106007","2","3"
"106216","2","3"
"107346","2","3"
"107407","2","3"
"107416","2","3"
"107628","2","3"
"10769","2","3"
"107797","2","3"
"107866","2","3"
"108149","2","3"
"108265","2","3"
"108270","2","3"
"108390","2","3"
"108529","2","3"
"108710","2","3"
"108878","2","3"
"109109","2","3"
"109529","2","3"
"109860","2","3"
"109976","2","3"
"110041","2","3"
"110549","2","3"
"110597","2","3"
"110633","2","3"
"111349","2","3"
"111858","2","3"
"112457","2","3"
"113080","2","3"
"11345","2","3"
"113904","2","3"
"113984","2","3"
"114664","2","3"
"115443","2","3"
"116459","2","3"
"116767","2","3"
"116821","2","3"
"117006","2","3"
"117171","2","3"
"117761","2","3"
"118581","2","3"
"119147","2","3"
"120422","2","3"
"120426","2","3"
"12050","2","3"
"120534","2","3"
"12099","2","3"
"12105","2","3"
"121425","2","3"
"121507","2","3"
"121669","2","3"
"121974","2","3"
"122311","2","3"
"122634","2","3"
"12265","2","3"
"123780","2","3"
"123866","2","3"
"124252","2","3"
"124260","2","3"
"124440","2","3"
"125038","2","3"
"125040","2","3"
"125109","2","3"
"125623","2","3"
"126168","2","3"
"12629","2","3"
"12699","2","3"
"127135","2","3"
"127282","2","3"
"127543","2","3"
"127628","2","3"
"12788","2","3"
"128196","2","3"
"128408","2","3"
"128472","2","3"
"112691","2","2"
"11283","2","2"
"113194","2","2"
"113198","2","2"
"11395","2","2"
"114252","2","2"
"114576","2","2"
"114927","2","2"
"115536","2","2"
"115686","2","2"
"115919","2","2"
"11594","2","2"
"116287","2","2"
"116531","2","2"
"116554","2","2"
"116722","2","2"
"116760","2","2"
"117100","2","2"
"117206","2","2"
"117560","2","2"
"117738","2","2"
"118040","2","2"
"118112","2","2"
"118217","2","2"
"118306","2","2"
"118538","2","2"
"119403","2","2"
"120713","2","2"
"121111","2","2"
"121373","2","2"
"122004","2","2"
"122309","2","2"
"122373","2","2"
"122395","2","2"
"122689","2","2"
"122801","2","2"
"122929","2","2"
"12295","2","2"
"123014","2","2"
"12308","2","2"
"123579","2","2"
"12375","2","2"
"12432","2","2"
"124590","2","2"
"124762","2","2"
"12482","2","2"
"124988","2","2"
"125176","2","2"
"125183","2","2"
"1253","2","2"
"125301","2","2"
"125319","2","2"
"12548","2","2"
"12569","2","2"
"125966","2","2"
"126151","2","2"
"126515","2","2"
"126605","2","2"
"126740","2","2"
"126790","2","2"
"12707","2","2"
"127210","2","2"
"127415","2","2"
"127657","2","2"
"128035","2","2"
"128135","2","2"
"128332","2","2"
"128447","2","2"
"1000588","2","2"
"1000865","2","2"
"1000916","2","2"
"1001404","2","2"
"1001654","2","2"
"1001844","2","2"
"1001908","2","2"
"1002564","2","2"
"1003440","2","2"
"1003492","2","2"
"1003846","2","2"
"1004378","2","2"
"1004413","2","2"
"1004737","2","2"
"1004829","2","2"
"1005016","2","2"
"1005283","2","2"
"100531","2","2"
"1005430","2","2"
"1005548","2","2"
"1005785","2","2"
"1006777","2","2"
"1006992","2","2"
"1007583","2","2"
"100762","2","2"
"1007879","2","2"
"100794","2","2"
"1008184","2","2"
"100847","2","2"
"1008860","2","2"
"1009021","2","2"
"1009441","2","2"
"1009542","2","2"
"1009869","2","2"
"1009932","2","2"
"1010043","2","2"
"101033","2","2"
"1010418","2","2"
"1010568","2","2"
"1010655","2","2"
"1011266","2","2"
"1011789","2","2"
"1012086","2","2"
"1012287","2","2"
"1012731","2","2"
"1012904","2","2"
"1012919","2","2"
"1012927","2","2"
"1013027","2","2"
"1013579","2","2"
"1014114","2","2"
"1014192","2","2"
"1014357","2","2"
"1015027","2","2"
"1015075","2","2"
"1015103","2","2"
"1015272","2","2"
"1015574","2","2"
"1015875","2","2"
"1015910","2","2"
"1016385","2","2"
"1016559","2","2"
"1016670","2","2"
"1016799","2","2"
"1017612","2","2"
"1017730","2","2"
"1017997","2","2"
"102248","2","2"
"102315","2","2"
"102318","2","2"
"10240","2","2"
"102509","2","2"
"102873","2","2"
"102882","2","2"
"102986","2","2"
"103005","2","2"
"103121","2","2"
"103402","2","2"
"103803","2","2"
"10435","2","2"
"104406","2","2"
"104742","2","2"
"104782","2","2"
"105567","2","2"
"105738","2","2"
"105886","2","2"
"105984","2","2"
"106260","2","2"
"106815","2","2"
"106818","2","2"
"106860","2","2"
"107011","2","2"
"107268","2","2"
"107302","2","2"
"107353","2","2"
"107615","2","2"
"107679","2","2"
"107923","2","2"
"107937","2","2"
"10810","2","2"
"108282","2","2"
"108294","2","2"
"108388","2","2"
"108452","2","2"
"108669","2","2"
"108918","2","2"
"109407","2","2"
"109776","2","2"
"109867","2","2"
"110023","2","2"
"110219","2","2"
"110557","2","2"
"110948","2","2"
"111004","2","2"
"111647","2","2"
"111891","2","2"
"111951","2","2"
"112630","2","2"
"1000060","2","1"
"1000296","2","1"
"1000504","2","1"
"1000539","2","1"
"1000686","2","1"
"1000732","2","1"
"1001265","2","1"
"1001512","2","1"
"1001606","2","1"
"1001686","2","1"
"1001689","2","1"
"1001800","2","1"
"1001912","2","1"
"10021","2","1"
"1002260","2","1"
"1002421","2","1"
"1002426","2","1"
"1002479","2","1"
"1002975","2","1"
"1003071","2","1"
"1003226","2","1"
"1003283","2","1"
"1003326","2","1"
"1003629","2","1"
"1003693","2","1"
"1003991","2","1"
"1004118","2","1"
"1004140","2","1"
"1004277","2","1"
"1004319","2","1"
"1004353","2","1"
"10045","2","1"
"1004886","2","1"
"1005256","2","1"
"1005319","2","1"
"1005472","2","1"
"1005775","2","1"
"1005981","2","1"
"1006084","2","1"
"1006481","2","1"
"1006543","2","1"
"1006593","2","1"
"1007006","2","1"
"1007550","2","1"
"1007609","2","1"
"1007724","2","1"
"1007753","2","1"
"1007779","2","1"
"1008042","2","1"
"1008102","2","1"
"1008120","2","1"
"1008387","2","1"
"100865","2","1"
"1008652","2","1"
"100901","2","1"
"1009011","2","1"
"1009123","2","1"
"1009165","2","1"
"1009217","2","1"
"1010088","2","1"
"101013","2","1"
"1010133","2","1"
"1010149","2","1"
"1010874","2","1"
"1011017","2","1"
"1011169","2","1"
"1011633","2","1"
"1011828","2","1"
"1011892","2","1"
"1012198","2","1"
"1012237","2","1"
"1012474","2","1"
"1012743","2","1"
"1012911","2","1"
"1012947","2","1"
"1013026","2","1"
"1013183","2","1"
"1013501","2","1"
"1014034","2","1"
"1014350","2","1"
"1014460","2","1"
"1014609","2","1"
"1014932","2","1"
"1014933","2","1"
"1015449","2","1"
"1015502","2","1"
"1015780","2","1"
"1016254","2","1"
"1016284","2","1"
"1016503","2","1"
"1016560","2","1"
"101666","2","1"
"1016893","2","1"
"1016919","2","1"
"1016970","2","1"
"1017511","2","1"
"101951","2","1"
"101989","2","1"
"102159","2","1"
"102436","2","1"
"103112","2","1"
"103414","2","1"
"103584","2","1"
"103611","2","1"
"103704","2","1"
"104047","2","1"
"104169","2","1"
"104303","2","1"
"104911","2","1"
"10517","2","1"
"105313","2","1"
"105654","2","1"
"105657","2","1"
"105721","2","1"
"105989","2","1"
"106033","2","1"
"106051","2","1"
"106207","2","1"
"106353","2","1"
"106478","2","1"
"106880","2","1"
"107311","2","1"
"107780","2","1"
"107792","2","1"
"10809","2","1"
"108516","2","1"
"108654","2","1"
"108805","2","1"
"108836","2","1"
"108861","2","1"
"109161","2","1"
"109277","2","1"
"109332","2","1"
"109443","2","1"
"109544","2","1"
"109794","2","1"
"109798","2","1"
"109842","2","1"
"110609","2","1"
"110973","2","1"
"111225","2","1"
"11215","2","1"
"112213","2","1"
"112300","2","1"
"112436","2","1"
"112668","2","1"
"112687","2","1"
"112841","2","1"
"113660","2","1"
"113709","2","1"
"11386","2","1"
"113968","2","1"
"114001","2","1"
"114062","2","1"
"1143","2","1"
"114300","2","1"
"114344","2","1"
"114374","2","1"
"114419","2","1"
"114459","2","1"
"114623","2","1"
"114778","2","1"
"114964","2","1"
"115065","2","1"
"11531","2","1"
"115710","2","1"
"115716","2","1"
"116019","2","1"
"116271","2","1"
"116330","2","1"
"116711","2","1"
"117156","2","1"
"117190","2","1"
"117216","2","1"
"117423","2","1"
"118203","2","1"
"118218","2","1"
"118290","2","1"
"118302","2","1"
"118308","2","1"
"118691","2","1"
"118747","2","1"
"118922","2","1"
"119089","2","1"
"11912","2","1"
"11921","2","1"
"119229","2","1"
"119309","2","1"
"119369","2","1"
"119397","2","1"
"119568","2","1"
"119659","2","1"
"119880","2","1"
"120089","2","1"
"120326","2","1"
"120442","2","1"
"12082","2","1"
"120872","2","1"
"120986","2","1"
"121123","2","1"
"12180","2","1"
"12204","2","1"
"122294","2","1"
"122446","2","1"
"122829","2","1"
"12283","2","1"
"122842","2","1"
"122917","2","1"
"122958","2","1"
"123094","2","1"
"123150","2","1"
"123389","2","1"
"123545","2","1"
"124393","2","1"
"124456","2","1"
"124494","2","1"
"124571","2","1"
"124625","2","1"
"124655","2","1"
"124725","2","1"
"124728","2","1"
"124837","2","1"
"124871","2","1"
"124926","2","1"
"124972","2","1"
"125092","2","1"
"125141","2","1"
"125438","2","1"
"125709","2","1"
"12589","2","1"
"126052","2","1"
"126261","2","1"
"126412","2","1"
"126491","2","1"
"126619","2","1"
"126628","2","1"
"126903","2","1"
"127666","2","1"
"127747","2","1"
"127982","2","1"
"1004881","3","19"
"103141","3","18"
"112717","3","18"
"1001305","3","15"
"1001866","3","15"
"112597","3","14"
"115047","3","13"
"125303","3","12"
"1006616","3","12"
"102716","3","12"
"1015219","3","11"
"121757","3","11"
"125230","3","10"
"1008085","3","10"
"1001662","3","9"
"1008994","3","9"
"1012105","3","9"
"1015756","3","9"
"120528","3","9"
"120900","3","9"
"128212","3","9"
"120137","3","8"
"121747","3","8"
"1004238","3","8"
"1013747","3","8"
"1015591","3","8"
"102788","3","8"
"110003","3","8"
"1000641","3","7"
"1000877","3","7"
"1002526","3","7"
"1011709","3","7"
"1012395","3","7"
"1016467","3","7"
"103552","3","7"
"110928","3","7"
"112933","3","7"
"114229","3","7"
"116262","3","7"
"12261","3","7"
"125344","3","7"
"125587","3","7"
"126016","3","7"
"113617","3","6"
"113737","3","6"
"114375","3","6"
"114558","3","6"
"114941","3","6"
"117462","3","6"
"117707","3","6"
"121705","3","6"
"124638","3","6"
"125050","3","6"
"126906","3","6"
"1001461","3","6"
"1003177","3","6"
"1003611","3","6"
"1004228","3","6"
"1004523","3","6"
"1005832","3","6"
"1008993","3","6"
"101003","3","6"
"1011521","3","6"
"1012338","3","6"
"1012851","3","6"
"1014154","3","6"
"1014732","3","6"
"1014917","3","6"
"1016334","3","6"
"1017719","3","6"
"102802","3","6"
"10858","3","6"
"1000228","3","5"
"1000664","3","5"
"1001373","3","5"
"100242","3","5"
"1002566","3","5"
"1005417","3","5"
"1005924","3","5"
"1006651","3","5"
"1010560","3","5"
"1010664","3","5"
"1010944","3","5"
"1010947","3","5"
"1012075","3","5"
"1012841","3","5"
"1013709","3","5"
"1016191","3","5"
"1016193","3","5"
"103854","3","5"
"104842","3","5"
"105161","3","5"
"105596","3","5"
"105769","3","5"
"106749","3","5"
"109048","3","5"
"111233","3","5"
"11145","3","5"
"111552","3","5"
"111821","3","5"
"113375","3","5"
"116935","3","5"
"117198","3","5"
"118978","3","5"
"120076","3","5"
"120621","3","5"
"124001","3","5"
"124083","3","5"
"124298","3","5"
"125557","3","5"
"125791","3","5"
"126314","3","5"
"126905","3","5"
"127398","3","5"
"12860","3","5"
"113424","3","4"
"11435","3","4"
"11552","3","4"
"115738","3","4"
"117448","3","4"
"117701","3","4"
"117818","3","4"
"118087","3","4"
"122066","3","4"
"123245","3","4"
"124138","3","4"
"125363","3","4"
"125983","3","4"
"127308","3","4"
"127550","3","4"
"128131","3","4"
"100068","3","4"
"1000718","3","4"
"1001065","3","4"
"1001120","3","4"
"1001232","3","4"
"1001944","3","4"
"1002032","3","4"
"1002095","3","4"
"1002940","3","4"
"1004165","3","4"
"1004442","3","4"
"1004945","3","4"
"1005293","3","4"
"1005338","3","4"
"100540","3","4"
"1006864","3","4"
"1006935","3","4"
"1007870","3","4"
"1009712","3","4"
"1010510","3","4"
"1010953","3","4"
"1011729","3","4"
"1012102","3","4"
"1012277","3","4"
"1012290","3","4"
"1012411","3","4"
"1013343","3","4"
"1013690","3","4"
"1014477","3","4"
"1014840","3","4"
"1014959","3","4"
"1015887","3","4"
"101613","3","4"
"1017625","3","4"
"102932","3","4"
"103082","3","4"
"103146","3","4"
"103382","3","4"
"103538","3","4"
"104264","3","4"
"104936","3","4"
"105509","3","4"
"105689","3","4"
"106189","3","4"
"10622","3","4"
"106596","3","4"
"107195","3","4"
"107539","3","4"
"108696","3","4"
"109095","3","4"
"109880","3","4"
"11016","3","4"
"110455","3","4"
"111626","3","4"
"111942","3","4"
"1000856","3","3"
"1000962","3","3"
"1001009","3","3"
"1001737","3","3"
"1001917","3","3"
"1002040","3","3"
"1002191","3","3"
"1002271","3","3"
"1002428","3","3"
"1003711","3","3"
"1004106","3","3"
"1004490","3","3"
"1004606","3","3"
"1005233","3","3"
"1005572","3","3"
"1005626","3","3"
"1005661","3","3"
"1005953","3","3"
"1006204","3","3"
"1006432","3","3"
"1006954","3","3"
"1007402","3","3"
"1007596","3","3"
"1007770","3","3"
"1008241","3","3"
"1008333","3","3"
"1008405","3","3"
"1008834","3","3"
"1009225","3","3"
"1009405","3","3"
"1010044","3","3"
"1010208","3","3"
"1010411","3","3"
"1010711","3","3"
"1010806","3","3"
"1010816","3","3"
"1010919","3","3"
"1011084","3","3"
"1011365","3","3"
"10114","3","3"
"1012048","3","3"
"1012191","3","3"
"101245","3","3"
"1013830","3","3"
"1014245","3","3"
"1014782","3","3"
"1014989","3","3"
"1015360","3","3"
"1015763","3","3"
"1015852","3","3"
"1016415","3","3"
"1017032","3","3"
"1017110","3","3"
"1017284","3","3"
"1017619","3","3"
"101797","3","3"
"102546","3","3"
"104398","3","3"
"104450","3","3"
"105675","3","3"
"105757","3","3"
"105899","3","3"
"106107","3","3"
"106468","3","3"
"107447","3","3"
"108108","3","3"
"108161","3","3"
"108288","3","3"
"10849","3","3"
"108607","3","3"
"108775","3","3"
"108800","3","3"
"109038","3","3"
"10960","3","3"
"110195","3","3"
"110425","3","3"
"110520","3","3"
"110552","3","3"
"110588","3","3"
"110776","3","3"
"111820","3","3"
"112208","3","3"
"112555","3","3"
"112768","3","3"
"113034","3","3"
"114036","3","3"
"114521","3","3"
"114565","3","3"
"115039","3","3"
"11610","3","3"
"116327","3","3"
"116797","3","3"
"116885","3","3"
"119720","3","3"
"121024","3","3"
"121479","3","3"
"121777","3","3"
"122501","3","3"
"122874","3","3"
"123156","3","3"
"123246","3","3"
"12333","3","3"
"124069","3","3"
"12420","3","3"
"124505","3","3"
"126015","3","3"
"126128","3","3"
"12615","3","3"
"126174","3","3"
"126332","3","3"
"127364","3","3"
"127501","3","3"
"127743","3","3"
"127944","3","3"
"127969","3","3"
"128067","3","3"
"128077","3","3"
"112832","3","2"
"112914","3","2"
"113023","3","2"
"11344","3","2"
"113551","3","2"
"113572","3","2"
"113625","3","2"
"114571","3","2"
"115106","3","2"
"115297","3","2"
"115442","3","2"
"11588","3","2"
"115880","3","2"
"116286","3","2"
"116328","3","2"
"116584","3","2"
"116911","3","2"
"117246","3","2"
"117474","3","2"
"117987","3","2"
"118328","3","2"
"11835","3","2"
"118459","3","2"
"118742","3","2"
"118750","3","2"
"118870","3","2"
"119610","3","2"
"120674","3","2"
"121131","3","2"
"121194","3","2"
"121393","3","2"
"121440","3","2"
"121810","3","2"
"121820","3","2"
"121955","3","2"
"122338","3","2"
"123081","3","2"
"123272","3","2"
"123325","3","2"
"124432","3","2"
"124442","3","2"
"1246","3","2"
"124672","3","2"
"124935","3","2"
"125552","3","2"
"125759","3","2"
"12578","3","2"
"125837","3","2"
"126062","3","2"
"126327","3","2"
"126583","3","2"
"126725","3","2"
"126972","3","2"
"127367","3","2"
"127615","3","2"
"127647","3","2"
"127774","3","2"
"127938","3","2"
"128162","3","2"
"128434","3","2"
"128512","3","2"
"128525","3","2"
"128573","3","2"
"1000291","3","2"
"1000490","3","2"
"100075","3","2"
"1000811","3","2"
"1001230","3","2"
"1001421","3","2"
"1001562","3","2"
"1001601","3","2"
"1001626","3","2"
"1001700","3","2"
"1001891","3","2"
"1002128","3","2"
"100307","3","2"
"1003157","3","2"
"1003397","3","2"
"1003584","3","2"
"1004274","3","2"
"1005134","3","2"
"1005366","3","2"
"1005401","3","2"
"100567","3","2"
"1005945","3","2"
"100595","3","2"
"100614","3","2"
"100615","3","2"
"1006736","3","2"
"1006754","3","2"
"1006939","3","2"
"1007017","3","2"
"1007317","3","2"
"1007511","3","2"
"1007688","3","2"
"1007791","3","2"
"1007884","3","2"
"1008152","3","2"
"1008733","3","2"
"1008748","3","2"
"1008849","3","2"
"1009233","3","2"
"1009396","3","2"
"1009623","3","2"
"1009657","3","2"
"1009948","3","2"
"1010238","3","2"
"1010343","3","2"
"1010583","3","2"
"1010590","3","2"
"101063","3","2"
"1010706","3","2"
"1010736","3","2"
"1011004","3","2"
"101104","3","2"
"1011118","3","2"
"101112","3","2"
"1011400","3","2"
"1011631","3","2"
"1011697","3","2"
"1011886","3","2"
"1012516","3","2"
"1012550","3","2"
"1012579","3","2"
"1012611","3","2"
"1012819","3","2"
"1012826","3","2"
"1012830","3","2"
"1012950","3","2"
"1012985","3","2"
"1012989","3","2"
"1013445","3","2"
"1013581","3","2"
"1013829","3","2"
"1013942","3","2"
"101433","3","2"
"1014352","3","2"
"1014449","3","2"
"1014679","3","2"
"1014708","3","2"
"1014758","3","2"
"1015115","3","2"
"1015394","3","2"
"1015539","3","2"
"1015719","3","2"
"101606","3","2"
"1016289","3","2"
"1016394","3","2"
"1016562","3","2"
"1016784","3","2"
"1016965","3","2"
"1017135","3","2"
"1017234","3","2"
"1017277","3","2"
"1017575","3","2"
"1017582","3","2"
"1017613","3","2"
"1017615","3","2"
"10199","3","2"
"102124","3","2"
"102715","3","2"
"10311","3","2"
"103623","3","2"
"103741","3","2"
"104252","3","2"
"105121","3","2"
"105199","3","2"
"10630","3","2"
"106382","3","2"
"106655","3","2"
"107046","3","2"
"107064","3","2"
"108382","3","2"
"108845","3","2"
"109756","3","2"
"110125","3","2"
"111001","3","2"
"111196","3","2"
"111636","3","2"
"111711","3","2"
"111755","3","2"
"112447","3","2"
"100002","3","1"
"1000169","3","1"
"1000186","3","1"
"1000236","3","1"
"1000485","3","1"
"1000497","3","1"
"1000867","3","1"
"1000984","3","1"
"1001121","3","1"
"1001460","3","1"
"1001628","3","1"
"1001823","3","1"
"1002005","3","1"
"1002010","3","1"
"1002508","3","1"
"100259","3","1"
"1002766","3","1"
"1002846","3","1"
"1003093","3","1"
"1003227","3","1"
"1003230","3","1"
"1003457","3","1"
"100346","3","1"
"1003598","3","1"
"1003612","3","1"
"1003792","3","1"
"1003807","3","1"
"1003887","3","1"
"1004246","3","1"
"1004362","3","1"
"1004474","3","1"
"1004684","3","1"
"1004842","3","1"
"1005468","3","1"
"1005694","3","1"
"1005939","3","1"
"1006063","3","1"
"1006288","3","1"
"1006309","3","1"
"1006317","3","1"
"1006470","3","1"
"1006977","3","1"
"100702","3","1"
"1007323","3","1"
"1007371","3","1"
"1007486","3","1"
"1007894","3","1"
"1008078","3","1"
"1008418","3","1"
"1008531","3","1"
"1008674","3","1"
"1008829","3","1"
"1008905","3","1"
"100893","3","1"
"1008938","3","1"
"1009003","3","1"
"1009254","3","1"
"1009384","3","1"
"1009440","3","1"
"1010254","3","1"
"1010325","3","1"
"1010608","3","1"
"1010697","3","1"
"1010912","3","1"
"101101","3","1"
"1011222","3","1"
"1011293","3","1"
"1011388","3","1"
"1011431","3","1"
"1011669","3","1"
"1012050","3","1"
"1012299","3","1"
"1013021","3","1"
"1013088","3","1"
"1013162","3","1"
"1013171","3","1"
"101319","3","1"
"1013254","3","1"
"1013938","3","1"
"101402","3","1"
"1014171","3","1"
"1014215","3","1"
"101431","3","1"
"1014332","3","1"
"1014570","3","1"
"1014755","3","1"
"1014870","3","1"
"1014977","3","1"
"1015076","3","1"
"101516","3","1"
"1015171","3","1"
"1015375","3","1"
"1015974","3","1"
"1016743","3","1"
"101872","3","1"
"102018","3","1"
"102138","3","1"
"102246","3","1"
"102609","3","1"
"102642","3","1"
"102897","3","1"
"103162","3","1"
"103175","3","1"
"103213","3","1"
"10330","3","1"
"103313","3","1"
"103702","3","1"
"103732","3","1"
"103807","3","1"
"103923","3","1"
"104014","3","1"
"104051","3","1"
"104332","3","1"
"104807","3","1"
"104939","3","1"
"104991","3","1"
"105088","3","1"
"105237","3","1"
"105250","3","1"
"105546","3","1"
"105632","3","1"
"105904","3","1"
"10615","3","1"
"106347","3","1"
"10642","3","1"
"106437","3","1"
"10667","3","1"
"106921","3","1"
"10705","3","1"
"107161","3","1"
"107572","3","1"
"107740","3","1"
"107891","3","1"
"10790","3","1"
"108105","3","1"
"108179","3","1"
"10843","3","1"
"108620","3","1"
"108772","3","1"
"10882","3","1"
