"User_ID","R","F","消费时间间隔","消费频率"
"106216","2","3","低","低"
"107346","2","3","低","低"
"107407","2","3","低","低"
"107416","2","3","低","低"
"107628","2","3","低","低"
"10769","2","3","低","低"
"107797","2","3","低","低"
"107866","2","3","低","低"
"108149","2","3","低","低"
"108265","2","3","低","低"
"108270","2","3","低","低"
"108390","2","3","低","低"
"108529","2","3","低","低"
"108710","2","3","低","低"
"108878","2","3","低","低"
"109109","2","3","低","低"
"109529","2","3","低","低"
"109860","2","3","低","低"
"109976","2","3","低","低"
"110041","2","3","低","低"
"110549","2","3","低","低"
"110597","2","3","低","低"
"110633","2","3","低","低"
"111349","2","3","低","低"
"111858","2","3","低","低"
"112457","2","3","低","低"
"113080","2","3","低","低"
"11345","2","3","低","低"
"113904","2","3","低","低"
"113984","2","3","低","低"
"114664","2","3","低","低"
"115443","2","3","低","低"
"116459","2","3","低","低"
"116767","2","3","低","低"
"116821","2","3","低","低"
"117006","2","3","低","低"
"117171","2","3","低","低"
"117761","2","3","低","低"
"118581","2","3","低","低"
"119147","2","3","低","低"
"120422","2","3","低","低"
"120426","2","3","低","低"
"12050","2","3","低","低"
"120534","2","3","低","低"
"12099","2","3","低","低"
"12105","2","3","低","低"
"121425","2","3","低","低"
"121507","2","3","低","低"
"121669","2","3","低","低"
"121974","2","3","低","低"
"122311","2","3","低","低"
"122634","2","3","低","低"
"12265","2","3","低","低"
"123780","2","3","低","低"
"123866","2","3","低","低"
"124252","2","3","低","低"
"124260","2","3","低","低"
"124440","2","3","低","低"
"125038","2","3","低","低"
"125040","2","3","低","低"
"125109","2","3","低","低"
"125623","2","3","低","低"
"126168","2","3","低","低"
"12629","2","3","低","低"
"12699","2","3","低","低"
"127135","2","3","低","低"
"127282","2","3","低","低"
"127543","2","3","低","低"
"127628","2","3","低","低"
"12788","2","3","低","低"
"128196","2","3","低","低"
"128408","2","3","低","低"
"128472","2","3","低","低"
"112691","2","2","低","低"
"11283","2","2","低","低"
"113194","2","2","低","低"
"113198","2","2","低","低"
"11395","2","2","低","低"
"114252","2","2","低","低"
"114576","2","2","低","低"
"114927","2","2","低","低"
"115536","2","2","低","低"
"115686","2","2","低","低"
"115919","2","2","低","低"
"11594","2","2","低","低"
"116287","2","2","低","低"
"116531","2","2","低","低"
"116554","2","2","低","低"
"116722","2","2","低","低"
"116760","2","2","低","低"
"117100","2","2","低","低"
"117206","2","2","低","低"
"117560","2","2","低","低"
"117738","2","2","低","低"
"118040","2","2","低","低"
"118112","2","2","低","低"
"118217","2","2","低","低"
"118306","2","2","低","低"
"118538","2","2","低","低"
"119403","2","2","低","低"
"120713","2","2","低","低"
"121111","2","2","低","低"
"121373","2","2","低","低"
"122004","2","2","低","低"
"122309","2","2","低","低"
"122373","2","2","低","低"
"122395","2","2","低","低"
"122689","2","2","低","低"
"122801","2","2","低","低"
"122929","2","2","低","低"
"12295","2","2","低","低"
"123014","2","2","低","低"
"12308","2","2","低","低"
"123579","2","2","低","低"
"12375","2","2","低","低"
"12432","2","2","低","低"
"124590","2","2","低","低"
"124762","2","2","低","低"
"12482","2","2","低","低"
"124988","2","2","低","低"
"125176","2","2","低","低"
"125183","2","2","低","低"
"1253","2","2","低","低"
"125301","2","2","低","低"
"125319","2","2","低","低"
"12548","2","2","低","低"
"12569","2","2","低","低"
"125966","2","2","低","低"
"126151","2","2","低","低"
"126515","2","2","低","低"
"126605","2","2","低","低"
"126740","2","2","低","低"
"126790","2","2","低","低"
"12707","2","2","低","低"
"127210","2","2","低","低"
"127415","2","2","低","低"
"127657","2","2","低","低"
"128035","2","2","低","低"
"128135","2","2","低","低"
"128332","2","2","低","低"
"128447","2","2","低","低"
"1000588","2","2","低","低"
"1000865","2","2","低","低"
"1000916","2","2","低","低"
"1001404","2","2","低","低"
"1001654","2","2","低","低"
"1001844","2","2","低","低"
"1001908","2","2","低","低"
"1002564","2","2","低","低"
"1003440","2","2","低","低"
"1003492","2","2","低","低"
"1003846","2","2","低","低"
"1004378","2","2","低","低"
"1004413","2","2","低","低"
"1004737","2","2","低","低"
"1004829","2","2","低","低"
"1005016","2","2","低","低"
"1005283","2","2","低","低"
"100531","2","2","低","低"
"1005430","2","2","低","低"
"1005548","2","2","低","低"
"1005785","2","2","低","低"
"1006777","2","2","低","低"
"1006992","2","2","低","低"
"1007583","2","2","低","低"
"100762","2","2","低","低"
"1007879","2","2","低","低"
"100794","2","2","低","低"
"1008184","2","2","低","低"
"100847","2","2","低","低"
"1008860","2","2","低","低"
"1009021","2","2","低","低"
"1009441","2","2","低","低"
"1009542","2","2","低","低"
"1009869","2","2","低","低"
"1009932","2","2","低","低"
"1010043","2","2","低","低"
"101033","2","2","低","低"
"1010418","2","2","低","低"
"1010568","2","2","低","低"
"1010655","2","2","低","低"
"1011266","2","2","低","低"
"1011789","2","2","低","低"
"1012086","2","2","低","低"
"1012287","2","2","低","低"
"1012731","2","2","低","低"
"1012904","2","2","低","低"
"1012919","2","2","低","低"
"1012927","2","2","低","低"
"1013027","2","2","低","低"
"1013579","2","2","低","低"
"1014114","2","2","低","低"
"1014192","2","2","低","低"
"1014357","2","2","低","低"
"1015027","2","2","低","低"
"1015075","2","2","低","低"
"1015103","2","2","低","低"
"1015272","2","2","低","低"
"1015574","2","2","低","低"
"1015875","2","2","低","低"
"1015910","2","2","低","低"
"1016385","2","2","低","低"
"1016559","2","2","低","低"
"1016670","2","2","低","低"
"1016799","2","2","低","低"
"1017612","2","2","低","低"
"1017730","2","2","低","低"
"1017997","2","2","低","低"
"102248","2","2","低","低"
"102315","2","2","低","低"
"102318","2","2","低","低"
"10240","2","2","低","低"
"102509","2","2","低","低"
"102873","2","2","低","低"
"102882","2","2","低","低"
"102986","2","2","低","低"
"103005","2","2","低","低"
"103121","2","2","低","低"
"103402","2","2","低","低"
"103803","2","2","低","低"
"10435","2","2","低","低"
"104406","2","2","低","低"
"104742","2","2","低","低"
"104782","2","2","低","低"
"105567","2","2","低","低"
"105738","2","2","低","低"
"105886","2","2","低","低"
"105984","2","2","低","低"
"106260","2","2","低","低"
"106815","2","2","低","低"
"106818","2","2","低","低"
"106860","2","2","低","低"
"107011","2","2","低","低"
"107268","2","2","低","低"
"107302","2","2","低","低"
"107353","2","2","低","低"
"107615","2","2","低","低"
"107679","2","2","低","低"
"107923","2","2","低","低"
"107937","2","2","低","低"
"10810","2","2","低","低"
"108282","2","2","低","低"
"108294","2","2","低","低"
"108388","2","2","低","低"
"108452","2","2","低","低"
"108669","2","2","低","低"
"108918","2","2","低","低"
"109407","2","2","低","低"
"109776","2","2","低","低"
"109867","2","2","低","低"
"110023","2","2","低","低"
"110219","2","2","低","低"
"110557","2","2","低","低"
"110948","2","2","低","低"
"111004","2","2","低","低"
"111647","2","2","低","低"
"111891","2","2","低","低"
"111951","2","2","低","低"
"112630","2","2","低","低"
"1000060","2","1","低","低"
"1000296","2","1","低","低"
"1000504","2","1","低","低"
"1000539","2","1","低","低"
"1000686","2","1","低","低"
"1000732","2","1","低","低"
"1001265","2","1","低","低"
"1001512","2","1","低","低"
"1001606","2","1","低","低"
"1001686","2","1","低","低"
"1001689","2","1","低","低"
"1001800","2","1","低","低"
"1001912","2","1","低","低"
"10021","2","1","低","低"
"1002260","2","1","低","低"
"1002421","2","1","低","低"
"1002426","2","1","低","低"
"1002479","2","1","低","低"
"1002975","2","1","低","低"
"1003071","2","1","低","低"
"1003226","2","1","低","低"
"1003283","2","1","低","低"
"1003326","2","1","低","低"
"1003629","2","1","低","低"
"1003693","2","1","低","低"
"1003991","2","1","低","低"
"1004118","2","1","低","低"
"1004140","2","1","低","低"
"1004277","2","1","低","低"
"1004319","2","1","低","低"
"1004353","2","1","低","低"
"10045","2","1","低","低"
"1004886","2","1","低","低"
"1005256","2","1","低","低"
"1005319","2","1","低","低"
"1005472","2","1","低","低"
"1005775","2","1","低","低"
"1005981","2","1","低","低"
"1006084","2","1","低","低"
"1006481","2","1","低","低"
"1006543","2","1","低","低"
"1006593","2","1","低","低"
"1007006","2","1","低","低"
"1007550","2","1","低","低"
"1007609","2","1","低","低"
"1007724","2","1","低","低"
"1007753","2","1","低","低"
"1007779","2","1","低","低"
"1008042","2","1","低","低"
"1008102","2","1","低","低"
"1008120","2","1","低","低"
"1008387","2","1","低","低"
"100865","2","1","低","低"
"1008652","2","1","低","低"
"100901","2","1","低","低"
"1009011","2","1","低","低"
"1009123","2","1","低","低"
"1009165","2","1","低","低"
"1009217","2","1","低","低"
"1010088","2","1","低","低"
"101013","2","1","低","低"
"1010133","2","1","低","低"
"1010149","2","1","低","低"
"1010874","2","1","低","低"
"1011017","2","1","低","低"
"1011169","2","1","低","低"
"1011633","2","1","低","低"
"1011828","2","1","低","低"
"1011892","2","1","低","低"
"1012198","2","1","低","低"
"1012237","2","1","低","低"
"1012474","2","1","低","低"
"1012743","2","1","低","低"
"1012911","2","1","低","低"
"1012947","2","1","低","低"
"1013026","2","1","低","低"
"1013183","2","1","低","低"
"1013501","2","1","低","低"
"1014034","2","1","低","低"
"1014350","2","1","低","低"
"1014460","2","1","低","低"
"1014609","2","1","低","低"
"1014932","2","1","低","低"
"1014933","2","1","低","低"
"1015449","2","1","低","低"
"1015502","2","1","低","低"
"1015780","2","1","低","低"
"1016254","2","1","低","低"
"1016284","2","1","低","低"
"1016503","2","1","低","低"
"1016560","2","1","低","低"
"101666","2","1","低","低"
"1016893","2","1","低","低"
"1016919","2","1","低","低"
"1016970","2","1","低","低"
"1017511","2","1","低","低"
"101951","2","1","低","低"
"101989","2","1","低","低"
"102159","2","1","低","低"
"102436","2","1","低","低"
"103112","2","1","低","低"
"103414","2","1","低","低"
"103584","2","1","低","低"
"103611","2","1","低","低"
"103704","2","1","低","低"
"104047","2","1","低","低"
"104169","2","1","低","低"
"104303","2","1","低","低"
"104911","2","1","低","低"
"10517","2","1","低","低"
"105313","2","1","低","低"
"105654","2","1","低","低"
"105657","2","1","低","低"
"105721","2","1","低","低"
"105989","2","1","低","低"
"106033","2","1","低","低"
"106051","2","1","低","低"
"106207","2","1","低","低"
"106353","2","1","低","低"
"106478","2","1","低","低"
"106880","2","1","低","低"
"107311","2","1","低","低"
"107780","2","1","低","低"
"107792","2","1","低","低"
"10809","2","1","低","低"
"108516","2","1","低","低"
"108654","2","1","低","低"
"108805","2","1","低","低"
"108836","2","1","低","低"
"108861","2","1","低","低"
"109161","2","1","低","低"
"109277","2","1","低","低"
"109332","2","1","低","低"
"109443","2","1","低","低"
"109544","2","1","低","低"
"109794","2","1","低","低"
"109798","2","1","低","低"
"109842","2","1","低","低"
"110609","2","1","低","低"
"110973","2","1","低","低"
"111225","2","1","低","低"
"11215","2","1","低","低"
"112213","2","1","低","低"
"112300","2","1","低","低"
"112436","2","1","低","低"
"112668","2","1","低","低"
"112687","2","1","低","低"
"112841","2","1","低","低"
"113660","2","1","低","低"
"113709","2","1","低","低"
"11386","2","1","低","低"
"113968","2","1","低","低"
"114001","2","1","低","低"
"114062","2","1","低","低"
"1143","2","1","低","低"
"114300","2","1","低","低"
"114344","2","1","低","低"
"114374","2","1","低","低"
"114419","2","1","低","低"
"114459","2","1","低","低"
"114623","2","1","低","低"
"114778","2","1","低","低"
"114964","2","1","低","低"
"115065","2","1","低","低"
"11531","2","1","低","低"
"115710","2","1","低","低"
"115716","2","1","低","低"
"116019","2","1","低","低"
"116271","2","1","低","低"
"116330","2","1","低","低"
"116711","2","1","低","低"
"117156","2","1","低","低"
"117190","2","1","低","低"
"117216","2","1","低","低"
"117423","2","1","低","低"
"118203","2","1","低","低"
"118218","2","1","低","低"
"118290","2","1","低","低"
"118302","2","1","低","低"
"118308","2","1","低","低"
"118691","2","1","低","低"
"118747","2","1","低","低"
"118922","2","1","低","低"
"119089","2","1","低","低"
"11912","2","1","低","低"
"11921","2","1","低","低"
"119229","2","1","低","低"
"119309","2","1","低","低"
"119369","2","1","低","低"
"119397","2","1","低","低"
"119568","2","1","低","低"
"119659","2","1","低","低"
"119880","2","1","低","低"
"120089","2","1","低","低"
"120326","2","1","低","低"
"120442","2","1","低","低"
"12082","2","1","低","低"
"120872","2","1","低","低"
"120986","2","1","低","低"
"121123","2","1","低","低"
"12180","2","1","低","低"
"12204","2","1","低","低"
"122294","2","1","低","低"
"122446","2","1","低","低"
"122829","2","1","低","低"
"12283","2","1","低","低"
"122842","2","1","低","低"
"122917","2","1","低","低"
"122958","2","1","低","低"
"123094","2","1","低","低"
"123150","2","1","低","低"
"123389","2","1","低","低"
"123545","2","1","低","低"
"124393","2","1","低","低"
"124456","2","1","低","低"
"124494","2","1","低","低"
"124571","2","1","低","低"
"124625","2","1","低","低"
"124655","2","1","低","低"
"124725","2","1","低","低"
"124728","2","1","低","低"
"124837","2","1","低","低"
"124871","2","1","低","低"
"124926","2","1","低","低"
"124972","2","1","低","低"
"125092","2","1","低","低"
"125141","2","1","低","低"
"125438","2","1","低","低"
"125709","2","1","低","低"
"12589","2","1","低","低"
"126052","2","1","低","低"
"126261","2","1","低","低"
"126412","2","1","低","低"
"126491","2","1","低","低"
"126619","2","1","低","低"
"126628","2","1","低","低"
"126903","2","1","低","低"
"127666","2","1","低","低"
"127747","2","1","低","低"
"127982","2","1","低","低"
"1004881","3","19","低","高"
"103141","3","18","低","高"
"112717","3","18","低","高"
"1001305","3","15","低","高"
"1001866","3","15","低","高"
"112597","3","14","低","高"
"115047","3","13","低","高"
"125303","3","12","低","高"
"1006616","3","12","低","高"
"102716","3","12","低","高"
"1015219","3","11","低","高"
"121757","3","11","低","高"
"125230","3","10","低","高"
"1008085","3","10","低","高"
"1001662","3","9","低","高"
"1008994","3","9","低","高"
"1012105","3","9","低","高"
"1015756","3","9","低","高"
"120528","3","9","低","高"
"120900","3","9","低","高"
"128212","3","9","低","高"
"120137","3","8","低","高"
"121747","3","8","低","高"
"1004238","3","8","低","高"
"1013747","3","8","低","高"
"1015591","3","8","低","高"
"102788","3","8","低","高"
"110003","3","8","低","高"
"1000641","3","7","低","高"
"1000877","3","7","低","高"
"1002526","3","7","低","高"
"1011709","3","7","低","高"
"1012395","3","7","低","高"
"1016467","3","7","低","高"
"103552","3","7","低","高"
"110928","3","7","低","高"
"112933","3","7","低","高"
"114229","3","7","低","高"
"116262","3","7","低","高"
"12261","3","7","低","高"
"125344","3","7","低","高"
"125587","3","7","低","高"
"126016","3","7","低","高"
"113617","3","6","低","高"
"113737","3","6","低","高"
"114375","3","6","低","高"
"114558","3","6","低","高"
"114941","3","6","低","高"
"117462","3","6","低","高"
"117707","3","6","低","高"
"121705","3","6","低","高"
"124638","3","6","低","高"
"125050","3","6","低","高"
"126906","3","6","低","高"
"1001461","3","6","低","高"
"1003177","3","6","低","高"
"1003611","3","6","低","高"
"1004228","3","6","低","高"
"1004523","3","6","低","高"
"1005832","3","6","低","高"
"1008993","3","6","低","高"
"101003","3","6","低","高"
"1011521","3","6","低","高"
"1012338","3","6","低","高"
"1012851","3","6","低","高"
"1014154","3","6","低","高"
"1014732","3","6","低","高"
"1014917","3","6","低","高"
"1016334","3","6","低","高"
"1017719","3","6","低","高"
"102802","3","6","低","高"
"10858","3","6","低","高"
"1000228","3","5","低","高"
"1000664","3","5","低","高"
"1001373","3","5","低","高"
"100242","3","5","低","高"
"1002566","3","5","低","高"
"1005417","3","5","低","高"
"1005924","3","5","低","高"
"1006651","3","5","低","高"
"1010560","3","5","低","高"
"1010664","3","5","低","高"
"1010944","3","5","低","高"
"1010947","3","5","低","高"
"1012075","3","5","低","高"
"1012841","3","5","低","高"
"1013709","3","5","低","高"
"1016191","3","5","低","高"
"1016193","3","5","低","高"
"103854","3","5","低","高"
"104842","3","5","低","高"
"105161","3","5","低","高"
"105596","3","5","低","高"
"105769","3","5","低","高"
"106749","3","5","低","高"
"109048","3","5","低","高"
"111233","3","5","低","高"
"11145","3","5","低","高"
"111552","3","5","低","高"
"111821","3","5","低","高"
"113375","3","5","低","高"
"116935","3","5","低","高"
"117198","3","5","低","高"
"118978","3","5","低","高"
"120076","3","5","低","高"
"120621","3","5","低","高"
"124001","3","5","低","高"
"124083","3","5","低","高"
"124298","3","5","低","高"
"125557","3","5","低","高"
"125791","3","5","低","高"
"126314","3","5","低","高"
"126905","3","5","低","高"
"127398","3","5","低","高"
"12860","3","5","低","高"
"113424","3","4","低","高"
"11435","3","4","低","高"
"11552","3","4","低","高"
"115738","3","4","低","高"
"117448","3","4","低","高"
"117701","3","4","低","高"
"117818","3","4","低","高"
"118087","3","4","低","高"
"122066","3","4","低","高"
"123245","3","4","低","高"
"124138","3","4","低","高"
"125363","3","4","低","高"
"125983","3","4","低","高"
"127308","3","4","低","高"
"127550","3","4","低","高"
"128131","3","4","低","高"
"100068","3","4","低","高"
"1000718","3","4","低","高"
"1001065","3","4","低","高"
"1001120","3","4","低","高"
"1001232","3","4","低","高"
"1001944","3","4","低","高"
"1002032","3","4","低","高"
"1002095","3","4","低","高"
"1002940","3","4","低","高"
"1004165","3","4","低","高"
"1004442","3","4","低","高"
"1004945","3","4","低","高"
"1005293","3","4","低","高"
"1005338","3","4","低","高"
"100540","3","4","低","高"
"1006864","3","4","低","高"
"1006935","3","4","低","高"
"1007870","3","4","低","高"
"1009712","3","4","低","高"
"1010510","3","4","低","高"
"1010953","3","4","低","高"
"1011729","3","4","低","高"
"1012102","3","4","低","高"
"1012277","3","4","低","高"
"1012290","3","4","低","高"
"1012411","3","4","低","高"
"1013343","3","4","低","高"
"1013690","3","4","低","高"
"1014477","3","4","低","高"
"1014840","3","4","低","高"
"1014959","3","4","低","高"
"1015887","3","4","低","高"
"101613","3","4","低","高"
"1017625","3","4","低","高"
"102932","3","4","低","高"
"103082","3","4","低","高"
"103146","3","4","低","高"
"103382","3","4","低","高"
"103538","3","4","低","高"
"104264","3","4","低","高"
"104936","3","4","低","高"
"105509","3","4","低","高"
"105689","3","4","低","高"
"106189","3","4","低","高"
"10622","3","4","低","高"
"106596","3","4","低","高"
"107195","3","4","低","高"
"107539","3","4","低","高"
"108696","3","4","低","高"
"109095","3","4","低","高"
"109880","3","4","低","高"
"11016","3","4","低","高"
"110455","3","4","低","高"
"111626","3","4","低","高"
"111942","3","4","低","高"
"1000856","3","3","低","低"
"1000962","3","3","低","低"
"1001009","3","3","低","低"
"1001737","3","3","低","低"
"1001917","3","3","低","低"
"1002040","3","3","低","低"
"1002191","3","3","低","低"
"1002271","3","3","低","低"
"1002428","3","3","低","低"
"1003711","3","3","低","低"
"1004106","3","3","低","低"
"1004490","3","3","低","低"
"1004606","3","3","低","低"
"1005233","3","3","低","低"
"1005572","3","3","低","低"
"1005626","3","3","低","低"
"1005661","3","3","低","低"
"1005953","3","3","低","低"
"1006204","3","3","低","低"
"1006432","3","3","低","低"
"1006954","3","3","低","低"
"1007402","3","3","低","低"
"1007596","3","3","低","低"
"1007770","3","3","低","低"
"1008241","3","3","低","低"
"1008333","3","3","低","低"
"1008405","3","3","低","低"
"1008834","3","3","低","低"
"1009225","3","3","低","低"
"1009405","3","3","低","低"
"1010044","3","3","低","低"
"1010208","3","3","低","低"
"1010411","3","3","低","低"
"1010711","3","3","低","低"
"1010806","3","3","低","低"
"1010816","3","3","低","低"
"1010919","3","3","低","低"
"1011084","3","3","低","低"
"1011365","3","3","低","低"
"10114","3","3","低","低"
"1012048","3","3","低","低"
"1012191","3","3","低","低"
"101245","3","3","低","低"
"1013830","3","3","低","低"
"1014245","3","3","低","低"
"1014782","3","3","低","低"
"1014989","3","3","低","低"
"1015360","3","3","低","低"
"1015763","3","3","低","低"
"1015852","3","3","低","低"
"1016415","3","3","低","低"
"1017032","3","3","低","低"
"1017110","3","3","低","低"
"1017284","3","3","低","低"
"1017619","3","3","低","低"
"101797","3","3","低","低"
"102546","3","3","低","低"
"104398","3","3","低","低"
"104450","3","3","低","低"
"105675","3","3","低","低"
"105757","3","3","低","低"
"105899","3","3","低","低"
"106107","3","3","低","低"
"106468","3","3","低","低"
"107447","3","3","低","低"
"108108","3","3","低","低"
"108161","3","3","低","低"
"108288","3","3","低","低"
"10849","3","3","低","低"
"108607","3","3","低","低"
"108775","3","3","低","低"
"108800","3","3","低","低"
"109038","3","3","低","低"
"10960","3","3","低","低"
"110195","3","3","低","低"
"110425","3","3","低","低"
"110520","3","3","低","低"
"110552","3","3","低","低"
"110588","3","3","低","低"
"110776","3","3","低","低"
"111820","3","3","低","低"
"112208","3","3","低","低"
"112555","3","3","低","低"
"112768","3","3","低","低"
"113034","3","3","低","低"
"114036","3","3","低","低"
"114521","3","3","低","低"
"114565","3","3","低","低"
"115039","3","3","低","低"
"11610","3","3","低","低"
"116327","3","3","低","低"
"116797","3","3","低","低"
"116885","3","3","低","低"
"119720","3","3","低","低"
"121024","3","3","低","低"
"121479","3","3","低","低"
"121777","3","3","低","低"
"122501","3","3","低","低"
"122874","3","3","低","低"
"123156","3","3","低","低"
"123246","3","3","低","低"
"12333","3","3","低","低"
"124069","3","3","低","低"
"12420","3","3","低","低"
"124505","3","3","低","低"
"126015","3","3","低","低"
"126128","3","3","低","低"
"12615","3","3","低","低"
"126174","3","3","低","低"
"126332","3","3","低","低"
"127364","3","3","低","低"
"127501","3","3","低","低"
"127743","3","3","低","低"
"127944","3","3","低","低"
"127969","3","3","低","低"
"128067","3","3","低","低"
"128077","3","3","低","低"
"112832","3","2","低","低"
"112914","3","2","低","低"
"113023","3","2","低","低"
"11344","3","2","低","低"
"113551","3","2","低","低"
"113572","3","2","低","低"
"113625","3","2","低","低"
"114571","3","2","低","低"
"115106","3","2","低","低"
"115297","3","2","低","低"
"115442","3","2","低","低"
"11588","3","2","低","低"
"115880","3","2","低","低"
"116286","3","2","低","低"
"116328","3","2","低","低"
"116584","3","2","低","低"
"116911","3","2","低","低"
"117246","3","2","低","低"
"117474","3","2","低","低"
"117987","3","2","低","低"
"118328","3","2","低","低"
"11835","3","2","低","低"
"118459","3","2","低","低"
"118742","3","2","低","低"
"118750","3","2","低","低"
"118870","3","2","低","低"
"119610","3","2","低","低"
"120674","3","2","低","低"
"121131","3","2","低","低"
"121194","3","2","低","低"
"121393","3","2","低","低"
"121440","3","2","低","低"
"121810","3","2","低","低"
"121820","3","2","低","低"
"121955","3","2","低","低"
"122338","3","2","低","低"
"123081","3","2","低","低"
"123272","3","2","低","低"
"123325","3","2","低","低"
"124432","3","2","低","低"
"124442","3","2","低","低"
"1246","3","2","低","低"
"124672","3","2","低","低"
"124935","3","2","低","低"
"125552","3","2","低","低"
"125759","3","2","低","低"
"12578","3","2","低","低"
"125837","3","2","低","低"
"126062","3","2","低","低"
"126327","3","2","低","低"
"126583","3","2","低","低"
"126725","3","2","低","低"
"126972","3","2","低","低"
"127367","3","2","低","低"
"127615","3","2","低","低"
"127647","3","2","低","低"
"127774","3","2","低","低"
"127938","3","2","低","低"
"128162","3","2","低","低"
"128434","3","2","低","低"
"128512","3","2","低","低"
"128525","3","2","低","低"
"128573","3","2","低","低"
"1000291","3","2","低","低"
"1000490","3","2","低","低"
"100075","3","2","低","低"
"1000811","3","2","低","低"
"1001230","3","2","低","低"
"1001421","3","2","低","低"
"1001562","3","2","低","低"
"1001601","3","2","低","低"
"1001626","3","2","低","低"
"1001700","3","2","低","低"
"1001891","3","2","低","低"
"1002128","3","2","低","低"
"100307","3","2","低","低"
"1003157","3","2","低","低"
"1003397","3","2","低","低"
"1003584","3","2","低","低"
"1004274","3","2","低","低"
"1005134","3","2","低","低"
"1005366","3","2","低","低"
"1005401","3","2","低","低"
"100567","3","2","低","低"
"1005945","3","2","低","低"
"100595","3","2","低","低"
"100614","3","2","低","低"
"100615","3","2","低","低"
"1006736","3","2","低","低"
"1006754","3","2","低","低"
"1006939","3","2","低","低"
"1007017","3","2","低","低"
"1007317","3","2","低","低"
"1007511","3","2","低","低"
"1007688","3","2","低","低"
"1007791","3","2","低","低"
"1007884","3","2","低","低"
"1008152","3","2","低","低"
"1008733","3","2","低","低"
"1008748","3","2","低","低"
"1008849","3","2","低","低"
"1009233","3","2","低","低"
"1009396","3","2","低","低"
"1009623","3","2","低","低"
"1009657","3","2","低","低"
"1009948","3","2","低","低"
"1010238","3","2","低","低"
"1010343","3","2","低","低"
"1010583","3","2","低","低"
"1010590","3","2","低","低"
"101063","3","2","低","低"
"1010706","3","2","低","低"
"1010736","3","2","低","低"
"1011004","3","2","低","低"
"101104","3","2","低","低"
"1011118","3","2","低","低"
"101112","3","2","低","低"
"1011400","3","2","低","低"
"1011631","3","2","低","低"
"1011697","3","2","低","低"
"1011886","3","2","低","低"
"1012516","3","2","低","低"
"1012550","3","2","低","低"
"1012579","3","2","低","低"
"1012611","3","2","低","低"
"1012819","3","2","低","低"
"1012826","3","2","低","低"
"1012830","3","2","低","低"
"1012950","3","2","低","低"
"1012985","3","2","低","低"
"1012989","3","2","低","低"
"1013445","3","2","低","低"
"1013581","3","2","低","低"
"1013829","3","2","低","低"
"1013942","3","2","低","低"
"101433","3","2","低","低"
"1014352","3","2","低","低"
"1014449","3","2","低","低"
"1014679","3","2","低","低"
"1014708","3","2","低","低"
"1014758","3","2","低","低"
"1015115","3","2","低","低"
"1015394","3","2","低","低"
"1015539","3","2","低","低"
"1015719","3","2","低","低"
"101606","3","2","低","低"
"1016289","3","2","低","低"
"1016394","3","2","低","低"
"1016562","3","2","低","低"
"1016784","3","2","低","低"
"1016965","3","2","低","低"
"1017135","3","2","低","低"
"1017234","3","2","低","低"
"1017277","3","2","低","低"
"1017575","3","2","低","低"
"1017582","3","2","低","低"
"1017613","3","2","低","低"
"1017615","3","2","低","低"
"10199","3","2","低","低"
"102124","3","2","低","低"
"102715","3","2","低","低"
"10311","3","2","低","低"
"103623","3","2","低","低"
"103741","3","2","低","低"
"104252","3","2","低","低"
"105121","3","2","低","低"
"105199","3","2","低","低"
"10630","3","2","低","低"
"106382","3","2","低","低"
"106655","3","2","低","低"
"107046","3","2","低","低"
"107064","3","2","低","低"
"108382","3","2","低","低"
"108845","3","2","低","低"
"109756","3","2","低","低"
"110125","3","2","低","低"
"111001","3","2","低","低"
"111196","3","2","低","低"
"111636","3","2","低","低"
"111711","3","2","低","低"
"111755","3","2","低","低"
"112447","3","2","低","低"
"100002","3","1","低","低"
"1000169","3","1","低","低"
"1000186","3","1","低","低"
"1000236","3","1","低","低"
"1000485","3","1","低","低"
"1000497","3","1","低","低"
"1000867","3","1","低","低"
"1000984","3","1","低","低"
"1001121","3","1","低","低"
"1001460","3","1","低","低"
"1001628","3","1","低","低"
"1001823","3","1","低","低"
"1002005","3","1","低","低"
"1002010","3","1","低","低"
"1002508","3","1","低","低"
"100259","3","1","低","低"
"1002766","3","1","低","低"
"1002846","3","1","低","低"
"1003093","3","1","低","低"
"1003227","3","1","低","低"
"1003230","3","1","低","低"
"1003457","3","1","低","低"
"100346","3","1","低","低"
"1003598","3","1","低","低"
"1003612","3","1","低","低"
"1003792","3","1","低","低"
"1003807","3","1","低","低"
"1003887","3","1","低","低"
"1004246","3","1","低","低"
"1004362","3","1","低","低"
"1004474","3","1","低","低"
"1004684","3","1","低","低"
"1004842","3","1","低","低"
"1005468","3","1","低","低"
"1005694","3","1","低","低"
"1005939","3","1","低","低"
"1006063","3","1","低","低"
"1006288","3","1","低","低"
"1006309","3","1","低","低"
"1006317","3","1","低","低"
"1006470","3","1","低","低"
"1006977","3","1","低","低"
"100702","3","1","低","低"
"1007323","3","1","低","低"
"1007371","3","1","低","低"
"1007486","3","1","低","低"
"1007894","3","1","低","低"
"1008078","3","1","低","低"
"1008418","3","1","低","低"
"1008531","3","1","低","低"
"1008674","3","1","低","低"
"1008829","3","1","低","低"
"1008905","3","1","低","低"
"100893","3","1","低","低"
"1008938","3","1","低","低"
"1009003","3","1","低","低"
"1009254","3","1","低","低"
"1009384","3","1","低","低"
